ID,GEOID,BG_area,intersect_area,land_area_pct
1748,250235108001,173098.53132296,445.35712654813,0.0025728532942731986
1748,250235108002,186803.62950038,186799.34832801,0.9999770819636585
1748,250235108003,191994.454797354,83823.8941822108,0.4365953916256863
1748,250235108004,230291.591363641,230291.591363621,0.9999999999999112
1748,250235108005,146151.279432842,526.151914456277,0.0036000500063911576
1748,250235108006,210977.714781801,919.999741287029,0.004360648906632231
1749,250235107001,351602.77927939,5.7738133492401e-08,1.6421409867901324e-13
1749,250235107004,647622.14876652,21.3794540269009,3.301223416713106e-5
1749,250235107005,444143.335474341,62972.8459041812,0.14178496191308773
1749,250235108003,191994.454797354,108112.763598044,0.5631035735493248
1749,250235108004,230291.591363641,4.20128341838133e-19,1.8243320971920803e-24
1749,250235108006,210977.714781801,210042.081011414,0.9955652483421995
1749,250235109001,411240.763000751,25.3204206753289,6.15707949050826e-5
1749,250235114003,171592.704933838,45452.4023455356,0.2648854003616357
1749,250235114004,185009.25223536,12.0888941464218,6.534210586961842e-5
1750,250235105051,1861128.47197426,76.2663248380341,4.097853855146917e-5
1750,250235106001,937938.310709712,2655.00848462566,0.002830685615791393
1750,250235107001,351602.77927939,132422.167672803,0.3766243484883781
1750,250235107002,408873.81401289,408868.828079446,0.9999878056914547
1750,250235107003,289588.743716762,261249.678181244,0.9021403070720322
1750,250235107005,444143.335474341,1328.56763899839,0.002991303781648522
1751,250235106001,937938.310709712,30.626972122413,3.2653503724822136e-5
1751,250235107001,351602.77927939,7.32008723469517e-08,2.0819196167043076e-13
1751,250235107002,408873.81401289,4.52966968915098,1.107840495994243e-5
1751,250235107004,647622.14876652,29.7950228889531,4.600680033210969e-5
1751,250235107005,444143.335474341,379812.859499815,0.8551582995029705
1752,250235105032,435573.899902675,22.385548898892,5.139322834516449e-5
1752,250235106001,937938.310709712,617140.957965784,0.6579760640108737
1752,250235106002,1849228.73904242,1847901.63022613,0.9992823446941598
1752,250235106003,2524860.8889838,2130.82156359218,8.439362235318196e-4
1752,250235107002,408873.81401289,0.456263701335956,1.1159034540704835e-6
1752,250235107005,444143.335474341,7.16603372902569,1.6134506941036117e-5
1752,250235117021,4522179.78500852,16.0339776247856,3.5456302904939464e-6
1753,250235105033,1924823.67904233,16.7604590167558,8.707529525558814e-6
1753,250235106002,1849228.73904242,16.9516435600817,9.166872222016042e-6
1753,250235106003,2524860.8889838,2520949.16384331,0.9984507165691568
1753,250235117021,4522179.78500852,30.721021853341,6.793410106158146e-6
1754,250235106003,2524860.8889838,0.216158056021034,8.561186755442716e-8
1754,250235117021,4522179.78500852,1130373.00998736,0.24996197933895892
1755,250235117021,4522179.78500852,940331.421616393,0.20793764651588723
1755,250235241012,20039085.2932929,24.9427819322364,1.2447066104651333e-6
1756,250235106001,937938.310709712,317769.985277168,0.3387962530677733
1756,250235106002,1849228.73904242,63.9506805394475,3.458235273401757e-5
1756,250235107004,647622.14876652,8.72987153791473,1.347988414933292e-5
1756,250235117012,1257344.21605028,36.7137350541016,2.9199430502357652e-5
1756,250235117021,4522179.78500852,739483.844255849,0.1635237605340927
1757,250235117012,1257344.21605028,24.5741056361202,1.9544453557288648e-5
1757,250235117014,1312419.03839096,18.1679389504134,1.384309311200438e-5
1757,250235117021,4522179.78500852,991299.798596507,0.21920840075460174
1758,250235117014,1312419.03839096,21.8204343709804,1.6626118436785542e-5
1758,250235117021,4522179.78500852,720090.069644734,0.1592351706210144
1758,250235241012,20039085.2932929,106.717617971474,5.325473513863035e-6
1759,250235106001,937938.310709712,50.8338323524222,5.419741551441438e-5
1759,250235107004,647622.14876652,450334.975472836,0.6953668529258261
1759,250235107005,444143.335474341,18.4724970885874,4.159129635224396e-5
1759,250235117012,1257344.21605028,666263.503829385,0.5298974579310751
1759,250235117014,1312419.03839096,0.439490917118746,3.348708790887136e-7
1759,250235117021,4522179.78500852,36.1236800204101,7.98811231259839e-6
1760,250235107004,647622.14876652,15.8745466221626,2.4512050201491376e-5
1760,250235115003,243915.90948597,10.5336019144161,4.318538276824436e-5
1760,250235115004,200940.075680232,4.62541314330883,2.301886832504999e-5
1760,250235116021,2507260.08554351,12.2903648744796,4.901910633581245e-6
1760,250235116023,369175.929699312,50.0837105016981,1.3566353186268243e-4
1760,250235117011,268045.945660898,267991.849619073,0.9997981836968599
1760,250235117012,1257344.21605028,591019.424380467,0.4700537981850719
1760,250235117013,271733.40253043,153915.111294889,0.5664195489461503
1760,250235117014,1312419.03839096,1312346.93237311,0.9999450586925795
1760,250235117021,4522179.78500852,39.9414489890493,8.832344331257954e-6
1760,250235241012,20039085.2932929,1247.39204466265,6.224795325763434e-5
1761,250235107004,647622.14876652,197211.394398585,0.3045161361052894
1761,250235107005,444143.335474341,3.42390046722579,7.708998860849931e-6
1761,250235108003,191994.454797354,14.0136967496166,7.29901119509297e-5
1761,250235108006,210977.714781801,15.6340291177621,7.410275124996603e-5
1761,250235109001,411240.763000751,15.7445699910168,3.828552859432371e-5
1761,250235114001,167239.708790588,12.4792966425885,7.461922011724275e-5
1761,250235114002,203324.625297903,203304.732072507,0.9999021602751463
1761,250235114003,171592.704933838,126140.302588312,0.7351145996384235
1761,250235114004,185009.25223536,184989.199934888,0.9998916146072188
1761,250235115004,200940.075680232,53.1679108839598,2.645958537836386e-4
1761,250235117011,268045.945660898,11.497686624265,4.289446197709193e-5
1762,250235107004,647622.14876652,2.43945488809238e-19,3.766787304508723e-25
1762,250235114002,203324.625297903,18.17923465895,8.940990119772538e-5
1762,250235115001,166782.241586851,5.35662695238716,3.211748985636292e-5
1762,250235115003,243915.90948597,243868.184796434,0.9998043395790097
1762,250235115004,200940.075680232,200867.974131062,0.9996411788493393
1762,250235116011,247097.185428778,26.4924932982541,1.0721487277276243e-4
1762,250235116013,489072.103417628,140260.476361965,0.2867889527573283
1762,250235117011,268045.945660898,42.5983551680699,1.589218410412393e-4
1762,250235117013,271733.40253043,117788.541245266,0.43347096878189517
1763,250235108003,191994.454797354,21.9095134219388,1.1411534486797444e-4
1763,250235109001,411240.763000751,225114.771517171,0.5474038368048637
1763,250235110002,621933.309557647,0.14739413105417,2.3699346664516997e-7
1763,250235113013,905961.448977294,3829.10964778136,0.004226570183647321
1763,250235114001,167239.708790588,167145.863818912,0.9994388595127651
1763,250235114002,203324.625297903,1.71399076885427,8.429823816682347e-6
1763,250235114004,185009.25223536,7.96340631012572,4.304328682975848e-5
1763,250235115001,166782.241586851,0.0663898824714124,3.9806325805280776e-7
1764,250235113011,1043346.94303673,410.624308658822,3.9356449108258486e-4
1764,250235113013,905961.448977294,1305.22274678278,0.0014407045114957077
1764,250235114001,167239.708790588,81.3656749975847,4.8652126690478843e-4
1764,250235115001,166782.241586851,166757.714956143,0.9998529421929193
1764,250235115002,118038.290924824,118038.290924838,1.0000000000001183
1764,250235115003,243915.90948597,37.1910876124166,1.5247503818341867e-4
1764,250235115004,200940.075680232,14.308225161396,7.120642864774037e-5
1764,250235116011,247097.185428778,199465.257579942,0.8072340331753209
1764,250235116013,489072.103417628,7.31643099064198,1.4959820728916808e-5
1765,250235113011,1043346.94303673,795.31763405652,7.622753288006902e-4
1765,250235116011,247097.185428778,47552.3741659604,0.19244401381361204
1765,250235116012,197457.578148172,185400.237139989,0.9389370561451165
1765,250235116013,489072.103417628,51023.9285061767,0.10432802883178625
1765,250235116021,2507260.08554351,13.3403687360988,5.320696011162676e-6
1765,250235116022,360373.374631479,167799.599967928,0.46562707397437836
1766,250235116011,247097.185428778,0.105654380051419,4.2758228859661587e-7
1766,250235116012,197457.578148172,5.09345340402797,2.5795178143053348e-5
1766,250235116013,489072.103417628,297733.864093092,0.6087729437286077
1766,250235116021,2507260.08554351,1114546.75825863,0.4445277794214254
1766,250235116023,369175.929699312,369125.845988788,0.9998643364680756
1766,250235117013,271733.40253043,29.7499903024259,1.0948227205558321e-4
1766,250235117014,1312419.03839096,18.3624557259552,1.3991305512047197e-5
1766,250235241012,20039085.2932929,60.5823614597321,3.023209920664837e-6
1767,250235116013,489072.103417628,46.5180254485458,9.511486163998837e-5
1767,250235116021,2507260.08554351,665304.127480228,0.26535106242717793
1767,250235116022,360373.374631479,106632.8005783,0.29589533546240465
1768,250235113011,1043346.94303673,46.9061583068105,4.495739276360651e-5
1768,250235113021,697351.735086179,1277.30010149104,0.0018316439713643023
1768,250235116012,197457.578148172,11201.0186498261,0.05672620293874382
1768,250235116021,2507260.08554351,725958.974662605,0.28954274781797723
1768,250235116022,360373.374631479,85503.9304431627,0.23726483825449002
1769,250235101001,781628.340843103,221.367333029673,2.8321303292418355e-4
1769,250235101002,686305.021365788,29.2014932843158,4.25488556475998e-5
1769,250235101003,403878.30515095,403831.395351537,0.9998838516483434
1769,250235101004,1268830.70141639,1201382.63519843,0.946842343787342
1769,250235102003,728889.97351607,258.955096850797,3.552732322570329e-4
1769,250235102004,898132.235170208,25.4501167872659,2.8336714562352547e-5
1769,250235105011,446520.222131717,628.982096007443,0.0014086307065884758
1769,250235105012,242219.541256834,10.4406688421732,4.310415579188376e-5
1770,250235101001,781628.340843103,781400.714760605,0.9997087796455127
1770,250235101002,686305.021365788,685922.485054205,0.9994426147271637
1770,250235101003,403878.30515095,22.1148705962199,5.475627265483952e-5
1770,250235101004,1268830.70141639,63190.6218003598,0.04980224842433299
1770,250235102001,2491066.64677066,7.90799283677873,3.1745408526224733e-6
1770,250235102002,767291.949782006,22.0377895201382,2.8721517965096966e-5
1770,250235102004,898132.235170208,9.95511888456531,1.1084246277697274e-5
1770,250235202021,2437072.06751539,2.93197455485482,1.203072569718462e-6
1770,250235202022,5685752.8552091,292.510053783655,5.144614288249749e-5
1771,250235101002,686305.021365788,4.53331025695661,6.605386986583682e-6
1771,250235101003,403878.30515095,24.7949288363354,6.139207904982234e-5
1771,250235101004,1268830.70141639,5.70235382611319,4.4941802083979135e-6
1771,250235102002,767291.949782006,22.4771814252163,2.929417079327132e-5
1771,250235102003,728889.97351607,395534.076069501,0.542652650524875
1771,250235102004,898132.235170208,898094.638192121,0.9999581387053992
1771,250235103002,493615.582289028,1776.57547281543,0.003599107355114221
1771,250235105012,242219.541256834,1323.80743891606,0.005465320560211869
1772,250235101002,686305.021365788,15.6759058102825,2.284101867575804e-5
1772,250235102001,2491066.64677066,2490730.71066048,0.9998651436682308
1772,250235102002,767291.949782006,767167.794494777,0.9998381902908479
1772,250235102003,728889.97351607,303.500714467466,4.1638755572863536e-4
1772,250235102004,898132.235170208,2.19174251497915,2.440333871953487e-6
1772,250235110001,843015.051878802,40.8565107436152,4.846474645091992e-5
1772,250235111001,1502641.78581501,25.5901201733504,1.7030086887588315e-5
1772,250235111002,956235.40550441,135.005233372389,1.411840981783917e-4
1772,250235202022,5685752.8552091,166.223541139641,2.9235097861728694e-5
1773,250235102002,767291.949782006,12.0723471250385,1.5733707526148753e-5
1773,250235102003,728889.97351607,330652.119834626,0.4536379040029909
1773,250235103002,493615.582289028,393.021777491584,7.962102324019767e-4
1773,250235104001,184869.875798057,432.324324718211,0.0023385331052554075
1773,250235110001,843015.051878802,491333.884487495,0.5828293141296524
1773,250235111002,956235.40550441,6.30620550457388,6.594825362325279e-6
1774,250235102001,2491066.64677066,68.4018807615557,2.7458872226574028e-5
1774,250235102002,767291.949782006,67.5679692364938,8.806031296912527e-5
1774,250235110001,843015.051878802,278.070072315912,3.2985184748028575e-4
1774,250235111001,1502641.78581501,900542.876151519,0.5993064246267316
1774,250235111002,956235.40550441,926155.925629851,0.9685438546811677
1774,250235111003,1039627.71481672,252103.268945361,0.24249379403068785
1774,250235201004,1818609.52260405,14.5369609512272,7.993448164954024e-6
1774,250235202022,5685752.8552091,0.226310035144706,3.980300250605667e-8
1775,250235110001,843015.051878802,111297.9451443,0.13202367489910602
1775,250235110002,621933.309557647,248224.074600989,0.39911686797663154
1775,250235112002,376566.619829021,3211.71917996905,0.008528953472900285
1775,250235113013,905961.448977294,78878.6401480616,0.08706622145688953
1776,250235110001,843015.051878802,235146.569339085,0.2789351967263471
1776,250235110002,621933.309557647,216677.39837693,0.3483933004505629
1776,250235111002,956235.40550441,29938.1684356439,0.03130836639525139
1776,250235111003,1039627.71481672,540066.779933812,0.5194809374902266
1776,250235112001,3154365.00752549,0.192094796322635,6.089808752771082e-8
1776,250235112003,360366.608352638,21.7900711176717,6.046639897431607e-5
1777,250235110002,621933.309557647,154446.308785286,0.24833258873871286
1777,250235111003,1039627.71481672,10.3805612253636,9.984883124430416e-6
1777,250235112001,3154365.00752549,73141.3115997166,0.023187332926031274
1777,250235112002,376566.619829021,373320.527141828,0.9913797651829396
1777,250235112003,360366.608352638,360337.659710435,0.9999196689106832
1777,250235113012,1315328.53668748,62.7704170542675,4.7722234638312064e-5
1777,250235113013,905961.448977294,1.66867708251812,1.8418853080358138e-6
1778,250235111001,1502641.78581501,4.23549277315033,2.8186975852352382e-6
1778,250235111003,1039627.71481672,247433.701187795,0.23800221719888967
1778,250235112001,3154365.00752549,459589.633893328,0.14569957274978257
1778,250235112002,376566.619829021,8.05912142278976,2.1401582079816273e-5
1778,250235112003,360366.608352638,7.15857109478743,1.9864690370486247e-5
1779,250235111001,1502641.78581501,602049.709634887,0.40066083301972466
1779,250235111003,1039627.71481672,13.5841885590677,1.3066397101064662e-5
1779,250235112001,3154365.00752549,1522147.50745994,0.4825527495481654
1779,250235201004,1818609.52260405,0.411161493990221,2.2608563788970132e-7
1779,250235211011,2326702.55905375,77.1217733838849,3.3146382670954546e-5
1779,250235211012,1920669.63956873,95.4346366208047,4.9688210119379865e-5
1779,250235211013,3427543.12768011,4.14862563036513,1.2103788269975993e-6
1779,250235232012,7160552.06482847,86.7073008504851,1.2109024564792705e-5
1780,250235112001,3154365.00752549,1099286.70291926,0.3484969876018301
1780,250235112002,376566.619829021,5.67727736016017,1.5076422235029548e-5
1780,250235113012,1315328.53668748,67.3499464826891,5.1203896672312136e-5
1780,250235232012,7160552.06482847,3.21752974420201,4.4934101659647447e-7
1781,250235113011,1043346.94303673,238826.115514657,0.22890383405881945
1781,250235113013,905961.448977294,574519.22393351,0.6341541625000306
1781,250235115001,166782.241586851,19.1036138797645,1.1454225400739883e-4
1781,250235116011,247097.185428778,52.9555352639873,2.14310556278072e-4
1781,250235116012,197457.578148172,308.101377171639,0.001560342125438408
1782,250235112001,3154365.00752549,95.4054538463619,3.0245533924815136e-5
1782,250235112002,376566.619829021,20.6371084093071,5.480333976144068e-5
1782,250235113011,1043346.94303673,803217.0439226,0.7698465493987865
1782,250235113012,1315328.53668748,1297213.02125075,0.986227383553657
1782,250235113013,905961.448977294,247427.583824093,0.27311049946264837
1782,250235113021,697351.735086179,3.67253295375849,5.266399678929084e-6
1782,250235113022,648485.034178619,15.4494202025235,2.3823865452950575e-5
1782,250235113023,1525287.22034187,25.5344476885803,1.6740747151121583e-5
1782,250235116012,197457.578148172,543.127527785371,0.002750603612578542
1782,250235116022,360373.374631479,437.043642095756,0.001212752308748337
1783,250235112001,3154365.00752549,2.67523276992142,8.481050111635838e-7
1783,250235113011,1043346.94303673,50.9354983605839,4.8819329658773655e-5
1783,250235113012,1315328.53668748,17985.3950736896,0.013673690315412726
1783,250235113021,697351.735086179,696062.289787067,0.9981509398568397
1783,250235113022,648485.034178619,648469.58475838,0.9999761761344914
1783,250235113023,1525287.22034187,1525248.36189443,0.9999745238490693
1783,250235116021,2507260.08554351,822.85000494495,3.281869358864606e-4
1783,250235232012,7160552.06482847,40.9176963086983,5.714321457095428e-6
1783,250235241021,4329694.43686195,2.53937223833054,5.865014899691195e-7
1784,250235112001,3154365.00752549,78.8381831869483,2.499336094550284e-5
1784,250235201004,1818609.52260405,246.613828714471,1.3560570625482468e-4
1784,250235211011,2326702.55905375,2020898.29399694,0.8685675296711814
1784,250235211012,1920669.63956873,884488.99240373,0.46051073760000405
1784,250235211013,3427543.12768011,89340.4310505852,0.026065443299339096
1785,250235112001,3154365.00752549,13.9632454738021,4.426642268884371e-6
1785,250235211012,1920669.63956873,1036085.21252844,0.53943957418991
1785,250235211013,3427543.12768011,1309310.36140606,0.38199675762861934
1785,250235232012,7160552.06482847,1359.47855835481,1.898566683192426e-4
1785,250235232042,5908580.37946783,3.65649572029361,6.188450499886298e-7
1786,250235211013,3427543.12768011,1685490.46500395,0.49174887148531854
1786,250235211022,1214183.02073077,933711.94482294,0.7690042842643052
1786,250235212011,478087.071755178,33.1434841743075,6.932520482645437e-5
1786,250235212021,2780820.40347611,52.2376713849371,1.8784985653743955e-5
1786,250235232042,5908580.37946783,30.1296302827541,5.099301075340162e-6
1787,250235201003,3430660.7675154,6.11092075205186,1.7812663991484033e-6
1787,250235211011,2326702.55905375,304984.992516661,0.13108035289250508
1787,250235211013,3427543.12768011,343004.072714215,0.1000728685057782
1787,250235211021,861443.048617683,861379.696308943,0.9999264579256371
1787,250235211022,1214183.02073077,280446.849644522,0.23097576300789552
1787,250235212011,478087.071755178,5.70919511396642,1.1941747541941513e-5
1787,250235212012,2104404.10512233,41.5427554080123,1.9740864079714075e-5
1788,250235201003,3430660.7675154,209.800273678198,6.115447952906825e-5
1788,250235211021,861443.048617683,24.7937507369359,2.8781648162024437e-5
1788,250235211022,1214183.02073077,2.47934290621197,2.041984498119354e-6
1788,250235212011,478087.071755178,153663.451243547,0.32141310719699934
1788,250235212012,2104404.10512233,1784674.30602309,0.8480663488913627
1788,250235212021,2780820.40347611,20.5570284656133,7.392432981258472e-6
1789,250235211013,3427543.12768011,38.7191414626336,1.1296470976527204e-5
1789,250235211022,1214183.02073077,21.7469204038942,1.7910743300302025e-5
1789,250235212011,478087.071755178,324384.767832376,0.6785056258507012
1789,250235212012,2104404.10512233,119129.896785716,0.05660980060613943
1789,250235212021,2780820.40347611,2049008.08001273,0.736835819188975
1789,250235221023,7816530.3933219,1302.65505647786,1.666538721055559e-4
1789,250235232042,5908580.37946783,65.8897886011982,1.1151543072878153e-5
1790,250235021022,5521628.67878975,175.559191316366,3.17948202476458e-5
1790,250235201003,3430660.7675154,107.876836846335,3.144491518013399e-5
1790,250235212012,2104404.10512233,200558.345597199,0.09530410300427555
1790,250235212021,2780820.40347611,13.1334935410996,4.7228844857015394e-6
1790,250235212022,471902.97336256,471890.184075577,0.999972898481881
1790,250235212023,2380539.27001837,1863735.26377632,0.7829046499039457
1790,250235221023,7816530.3933219,31.3665909741103,4.0128534523333425e-6
1791,250235212012,2104404.10512233,0.0139608952099479,6.634132282847052e-9
1791,250235212021,2780820.40347611,728408.792080774,0.2619402501399377
1791,250235212022,471902.97336256,12.7892869825659,2.7101518118089905e-5
1791,250235212023,2380539.27001837,516718.787723021,0.21705955210687825
1791,250235221023,7816530.3933219,903.648458949028,1.1560736202357321e-4
1848,250235001011,48688.7307738681,48688.7307738669,0.9999999999999758
1848,250235001011,812078.10379382,812078.103793763,0.99999999999993
1848,250235001011,1225052.61446508,1225052.61446517,1.0000000000000764
1848,250235001012,363476.034724972,363171.411835656,0.9991619175400472
1848,250235001013,490691.701158988,158.10771132457,3.2221395012617415e-4
1849,250235001012,363476.034724972,304.622889238177,8.380824597381581e-4
1849,250235001013,490691.701158988,490533.593447667,0.9996777860498798
1849,250235001041,851659.764979302,561424.302351474,0.6592119593264074
1849,250235001044,501498.95983573,5.43326329806587,1.0834046993528313e-5
1850,250235001041,851659.764979302,162025.360652738,0.19024658357163965
1850,250235001042,510182.781923259,446389.370691181,0.8749596938736489
1850,250235001043,264654.03004222,1113.13907719683,0.004206015971187937
1850,250235001044,501498.95983573,501493.526572373,0.9999891659528898
1851,250235001031,4321.93331679795,4321.93331679923,1.0000000000002962
1851,250235001031,1172311.98479659,757429.909639869,0.6460992632189886
1851,250235001032,709789.231360091,35044.2966038287,0.04937282091005684
1851,250235001042,510182.781923259,63793.4112322689,0.1250403061267258
1851,250235001043,264654.03004222,263540.890965113,0.9957939840291516
1852,250235001031,1172311.98479659,414882.075156583,0.35390073678089146
1852,250235001032,709789.231360091,674587.570161093,0.9504054729999988
1853,250235001041,851659.764979302,128210.101974945,0.15054145710178105
1853,250235011022,2645376.3745399,317218.042926313,0.11991414377906265
1853,250235011023,1533982.46016601,1533825.43243019,0.9998976339430885
1853,250235011024,6189697.14936092,290491.962219527,0.046931530769566056
1854,250235011022,2645376.3745399,12543.4626096853,0.004741655187673246
1854,250235011024,6189697.14936092,531381.263098061,0.08584931544719043
1855,250235011022,2645376.3745399,307584.297530558,0.11627241419817083
1855,250235011024,6189697.14936092,132636.557321873,0.021428602098176586
1856,250235011022,2645376.3745399,225.957238553058,8.541591311079816e-5
1856,250235011024,6189697.14936092,3094791.57454784,0.4999907911273772
1856,250235012012,4607577.52962994,15723.5671042943,0.003412545313275974
1857,250235011013,897933.923558153,0.300453026080504,3.346048280367098e-7
1857,250235011021,998327.893078801,39176.501985934,0.03924211900472431
1857,250235011022,2645376.3745399,1432599.24710451,0.5415483637384798
1857,250235011023,1533982.46016601,0.752251318044728,4.903910817619898e-7
1857,250235011024,6189697.14936092,244.451819960533,3.94933409602718e-5
1858,250235011012,3946662.13687366,69990.2756742689,0.01773404290687816
1858,250235011013,897933.923558153,114898.876619383,0.12795916671026822
1858,250235011021,998327.893078801,4.12693706985934e-09,4.1338493078982695e-15
1858,250235011022,2645376.3745399,550279.626865084,0.2080156276290901
1858,250235011023,1533982.46016601,156.275484474267,1.0187566581260294e-4
1859,250235011011,3010105.04282713,2814531.59000935,0.93502769835763
